@relation InstanceResultListener

@attribute Key_Dataset {train-weka.filters.unsupervised.attribute.Remove-R1}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.functions.GaussianProcesses}
@attribute Key_Scheme_options {'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 1.0\"','-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"','-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"'}
@attribute Key_Scheme_version_ID {-8620066949967678545}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute Correlation_coefficient numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string
@attribute measureKernelEvaluations numeric
@attribute measureCacheHits numeric

@data
train-weka.filters.unsupervised.attribute.Remove-R1,7,3,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0549,1579,151,34.284637,61.546913,14.490499,16.451854,0.989249,1074.443333,2991.913035,-1917.469702,7.115519,19.813994,-12.698475,5.987,0.399,5.606425,0.398957,36723471,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,7,4,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0549,1579,162,37.261966,68.080108,19.236274,23.223513,0.981762,1100.60899,2832.515523,-1731.906533,6.793883,17.484664,-10.690781,5.704,0.403,5.486994,0.402639,36440111,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,7,5,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0549,1579,165,34.479888,55.652904,15.909545,17.855532,0.986359,1146.332559,3050.981889,-1904.649331,6.94747,18.490799,-11.543329,5.685,0.404,5.442164,0.404495,36363167,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,7,6,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0549,1580,163,33.67933,82.580251,18.479554,28.41704,0.96711,1118.05135,3031.131004,-1913.079654,6.859211,18.595896,-11.736685,5.87,0.399,5.483232,0.398561,36414447,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,7,7,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0549,1580,157,41.045248,66.813815,22.219438,27.797754,0.963988,1083.016701,2698.337511,-1615.32081,6.898196,17.186863,-10.288668,5.745,0.406,5.533765,0.406159,36568671,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,7,8,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.055,1580,153,39.632438,78.469698,18.29369,22.793399,0.980291,1077.24219,3960.115446,-2882.873256,7.040799,25.883107,-18.842309,5.939,0.408,5.619601,0.407384,36671807,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,7,9,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.055,1580,160,38.377909,57.998847,16.810338,17.071525,0.986704,1148.03496,3012.632627,-1864.597667,7.175218,18.828954,-11.653735,5.893,0.4,5.512498,0.400073,36491487,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,7,10,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.055,1580,160,36.897911,52.148649,17.184665,16.593361,0.989372,1130.62938,2999.684591,-1869.055211,7.066434,18.748029,-11.681595,5.733,0.405,5.515734,0.404663,36491487,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,8,1,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.055,1579,156,39.217574,74.610544,16.73268,19.422383,0.988126,1125.564402,4062.082435,-2936.518034,7.215156,26.03899,-18.823834,5.878,0.405,5.560255,0.404106,36594431,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,8,2,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.055,1579,164,33.848323,51.201286,16.596985,16.850344,0.987422,1138.130382,4053.737441,-2915.607059,6.939819,24.717911,-17.778092,5.788,0.395,5.413578,0.394426,36388799,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,8,3,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.055,1579,162,33.261963,51.151227,17.217477,19.761868,0.982335,1111.677124,2823.538747,-1711.861623,6.862204,17.429252,-10.567047,5.709,0.401,5.490164,0.401178,36440111,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,8,4,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.055,1579,159,44.227501,92.766863,17.69353,23.374051,0.980983,1134.954329,4142.857245,-3007.902915,7.138078,26.055706,-18.917628,5.839,0.408,5.524828,0.408638,36517199,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,8,5,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.055,1579,165,33.784989,51.904314,17.560542,18.770783,0.984183,1129.04907,1028.79659,100.25248,6.842722,6.235131,0.607591,5.831,0.393,5.451816,0.39286,36363167,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,8,6,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.055,1580,158,34.354676,53.321937,16.852505,18.419183,0.984199,1097.661201,3005.549579,-1907.888378,6.947223,19.022466,-12.075243,5.729,0.403,5.516156,0.402786,36542927,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,8,7,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0551,1580,160,40.48271,60.708928,19.861072,21.194779,0.981588,1114.707249,1613.806198,-499.098948,6.96692,10.086289,-3.119368,5.814,0.405,5.496162,0.404586,36491487,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,8,8,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0551,1580,161,33.90347,52.914983,16.491924,17.60536,0.986404,1119.193516,893.440425,225.753091,6.951513,5.549319,1.402193,5.869,0.392,5.479176,0.391897,36465791,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,8,9,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0551,1580,154,42.963713,100.120429,20.663551,29.646122,0.969492,1089.823494,2912.109479,-1822.285986,7.076776,18.909802,-11.833026,5.777,0.404,5.557889,0.404068,36645999,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,8,10,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0551,1580,155,38.007091,62.375517,20.08499,24.584847,0.971595,1067.047982,3028.601963,-1961.553981,6.884181,19.539368,-12.655187,5.874,0.407,5.551548,0.40653,36620207,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,9,1,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0551,1579,167,37.534348,59.731736,18.292949,18.804933,0.987422,1169.043908,3074.32499,-1905.281082,7.000263,18.409132,-11.408869,5.801,0.391,5.412703,0.391333,36311951,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,9,2,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0551,1579,161,33.395354,48.908039,17.485462,20.120175,0.980506,1106.609599,3007.572041,-1900.962442,6.873352,18.680572,-11.80722,5.708,0.401,5.493448,0.40104,36465791,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,9,3,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0551,1579,155,45.810261,102.498744,19.467856,25.648315,0.975635,1104.903629,4135.48136,-3030.577731,7.128411,26.680525,-19.552114,5.885,0.404,5.569527,0.404167,36620207,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,9,4,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0551,1579,166,38.050373,80.940509,16.890953,21.438756,0.989465,1152.388454,2607.050156,-1454.661702,6.942099,15.705121,-8.763022,5.811,0.401,5.427779,0.400053,36337551,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,9,5,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0551,1579,158,38.362434,54.496896,20.030008,20.977722,0.979806,1099.171694,2003.810893,-904.6392,6.956783,12.682347,-5.725565,5.77,0.407,5.547845,0.407585,36542927,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,9,6,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0552,1580,154,33.688338,49.078238,16.371506,16.85522,0.986293,1083.472582,2944.258156,-1860.785574,7.035536,19.118559,-12.083023,5.906,0.404,5.592871,0.404071,36645999,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,9,7,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0552,1580,157,29.753777,45.130444,15.975416,17.67209,0.984832,1078.000301,2946.477662,-1868.47736,6.866244,18.767374,-11.90113,5.742,0.398,5.536114,0.397978,36568671,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,9,8,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0552,1580,157,37.586604,72.289428,18.441981,24.664098,0.974676,1070.317132,2222.257796,-1151.940664,6.817307,14.154508,-7.337202,5.728,0.406,5.511015,0.406302,36568671,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,9,9,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0552,1580,156,37.189492,61.578422,16.555289,18.43913,0.986745,1080.61218,3019.323449,-1938.711269,6.927001,19.354637,-12.427636,5.843,0.403,5.524083,0.40264,36594431,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,9,10,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0552,1580,163,39.367411,68.779804,18.38835,22.335839,0.979826,1168.485705,3087.800365,-1919.31466,7.168624,18.943561,-11.774937,5.857,0.392,5.47727,0.391398,36414447,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,10,1,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0552,1579,159,30.882601,48.392247,15.530099,18.05364,0.984387,1089.67062,2922.852021,-1833.181401,6.853274,18.382717,-11.529443,5.732,0.406,5.515715,0.405199,36517199,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,10,2,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0552,1579,159,35.399533,52.299363,16.784876,17.799017,0.985632,1140.612843,2105.271761,-964.658918,7.173666,13.240703,-6.067037,5.847,0.405,5.53176,0.405262,36517199,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,10,3,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0552,1579,161,39.195482,67.837928,16.581762,17.735766,0.986699,1147.626858,3087.862434,-1940.235576,7.128117,19.17927,-12.051153,5.866,0.396,5.488034,0.395487,36465791,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,10,4,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0552,1579,158,31.015098,44.829168,16.312248,18.279178,0.983337,1075.808892,1899.953378,-824.144487,6.808917,12.025021,-5.216104,5.759,0.408,5.544675,0.407827,36542927,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,10,5,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0552,1579,157,38.207946,61.901555,18.325216,21.592474,0.978449,1097.768684,3035.992025,-1938.223342,6.992157,19.337529,-12.345372,5.875,0.41,5.556624,0.41016,36568671,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,10,6,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0553,1580,160,36.221889,62.616971,17.413991,19.370281,0.985361,1110.896485,2010.04225,-899.145765,6.943103,12.562764,-5.619661,5.892,0.393,5.504794,0.392743,36491487,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,10,7,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0553,1580,161,43.567935,68.713699,18.512028,19.467829,0.987681,1141.853257,2235.24048,-1093.387223,7.092256,13.883481,-6.791225,5.699,0.404,5.486056,0.403588,36465791,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,10,8,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0553,1580,156,37.499833,66.36448,20.572834,22.482109,0.979535,1069.15988,4066.600489,-2997.44061,6.853589,26.067952,-19.214363,5.841,0.401,5.527006,0.401169,36594431,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,10,9,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0553,1580,168,38.264244,76.509384,18.301634,23.404916,0.982047,1159.746867,2303.06025,-1143.313383,6.903255,13.708692,-6.805437,5.777,0.39,5.388744,0.389624,36286367,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,10,10,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-8620066949967678545,20120610.0553,1580,155,41.586126,94.181307,20.550481,29.589456,0.967602,1081.42977,4117.992765,-3036.562995,6.976966,26.567695,-19.590729,5.761,0.407,5.547395,0.40735,36620207,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,1,1,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0553,1579,163,20.939437,34.818493,9.420542,10.270304,0.99474,1166.088049,1834.842821,-668.754772,7.153914,11.256704,-4.10279,5.706,0.207,5.393269,0.206409,36414371,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,1,2,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0553,1579,160,16.336722,22.620648,7.109833,6.730374,0.997772,1133.180987,2818.671611,-1685.490625,7.082381,17.616698,-10.534316,5.823,0.201,5.438644,0.200476,36491411,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,1,3,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0553,1579,150,14.78872,19.889176,7.823772,7.973435,0.996851,1027.122746,1684.221735,-657.098989,6.847485,11.228145,-4.38066,5.751,0.208,5.538984,0.20721,36749251,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,1,4,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0553,1579,163,14.940703,19.936205,7.662495,7.060427,0.997587,1153.735149,2798.693918,-1644.958769,7.07813,17.169901,-10.091772,5.729,0.207,5.416158,0.206364,36414371,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,1,5,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0553,1579,158,15.63322,22.636159,7.09747,6.979886,0.99756,1102.23951,2021.7834,-919.54389,6.976199,12.796097,-5.819898,5.831,0.196,5.450991,0.196393,36542851,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,1,6,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0554,1580,163,16.560944,26.669775,8.16804,8.044335,0.997479,1110.753056,2883.742698,-1772.989642,6.814436,17.691673,-10.877237,5.621,0.203,5.404813,0.202628,36414371,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,1,7,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0554,1580,161,17.321985,24.765264,8.232187,7.577873,0.997197,1124.168653,773.508776,350.659877,6.982414,4.804402,2.178012,5.622,0.204,5.40952,0.204351,36465715,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,1,8,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0554,1580,158,17.749268,35.279394,7.539634,9.127182,0.996268,1112.301915,2918.059372,-1805.757457,7.039886,18.46873,-11.428845,5.655,0.202,5.44284,0.201513,36542851,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,1,9,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0554,1580,156,20.615619,37.521613,11.022769,15.529155,0.988195,1065.91836,1983.00948,-917.09112,6.83281,12.711599,-5.878789,5.829,0.195,5.455096,0.194975,36594355,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,1,10,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0554,1580,162,15.629385,21.140129,8.219889,7.919309,0.996848,1117.822842,771.748075,346.074768,6.900141,4.763877,2.136264,5.611,0.203,5.392877,0.203378,36440035,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,2,1,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0554,1579,165,16.364835,23.249731,7.98735,8.00755,0.996817,1158.241251,698.638598,459.602654,7.019644,4.234173,2.785471,5.621,0.203,5.389008,0.202623,36363091,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,2,2,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0554,1579,163,15.81243,21.660605,8.068521,7.500848,0.997191,1135.690071,1698.406916,-562.716845,6.967424,10.419674,-3.452251,5.772,0.205,5.386326,0.204528,36414371,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,2,3,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0554,1579,157,18.61184,36.419201,8.083078,10.960906,0.994242,1118.797082,3746.94421,-2628.147128,7.126096,23.865887,-16.739791,5.691,0.203,5.446697,0.203326,36568595,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,2,4,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0554,1579,159,15.602347,21.159667,6.858025,6.275385,0.998032,1119.822046,1288.786791,-168.964745,7.042906,8.105577,-1.062671,5.749,0.204,5.429946,0.20361,36517123,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,2,5,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0554,1579,160,19.514522,29.167351,8.162684,7.493929,0.997416,1155.448399,2761.730299,-1606.2819,7.221552,17.260814,-10.039262,5.788,0.199,5.405978,0.198528,36491411,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,2,6,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0555,1580,158,16.311181,24.108181,8.497459,8.071904,0.996882,1079.549651,1848.904612,-769.35496,6.832593,11.701928,-4.869335,5.709,0.203,5.446386,0.20371,36542851,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,2,7,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0555,1580,163,17.279163,27.733628,8.336541,9.133777,0.9961,1134.412944,2891.265086,-1756.852142,6.959589,17.737823,-10.778234,5.731,0.204,5.403675,0.204122,36414371,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,2,8,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0555,1580,160,16.089954,23.487931,7.92779,7.829422,0.996913,1102.607953,2177.245471,-1074.637518,6.8913,13.607784,-6.716484,5.765,0.195,5.399568,0.194996,36491411,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,2,9,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0555,1580,158,16.498441,24.642059,8.008798,7.363186,0.997394,1111.969276,2328.101126,-1216.13185,7.03778,14.734817,-7.697037,5.683,0.207,5.457705,0.207129,36542851,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,2,10,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0555,1580,151,17.063119,22.56332,9.656761,10.624315,0.994193,1013.831723,1715.891596,-702.059872,6.714117,11.363521,-4.649403,5.841,0.205,5.526607,0.204745,36723395,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,3,1,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0555,1579,167,18.494966,34.668023,10.298447,14.906069,0.988618,1142.664426,1856.011037,-713.346612,6.842302,11.113839,-4.271537,5.746,0.195,5.358072,0.194926,36311875,4346241,511842,?,?,?
